frame_index,processing_time_seconds,fps,low_threshold,high_threshold,edge_pixel_ratio
1774,0.01869640,53.4862,74.95242310,149.90484619,0.03857422
1775,0.01835550,54.4796,75.04432678,150.08865356,0.03847656
1776,0.01927530,51.8799,75.24471283,150.48942566,0.03838216
1777,0.01789570,55.8793,75.32308197,150.64616394,0.03896159
1778,0.01915650,52.2016,75.14412689,150.28825378,0.03819661
1779,0.02003040,49.9241,75.13081360,150.26162720,0.03852214
1780,0.02027570,49.3201,75.14901733,150.29803467,0.03872070
1781,0.01893770,52.8047,75.08369446,150.16738892,0.03842122
1782,0.01913100,52.2712,75.07531738,150.15063477,0.03816406
1783,0.02085220,47.9566,75.32173920,150.64347839,0.03846680
1784,0.02075620,48.1784,75.35405731,150.70811462,0.03801107
1785,0.01806580,55.3532,75.32803345,150.65606689,0.03796875
1786,0.01856240,53.8723,75.32803345,150.65606689,0.03796875
1787,0.01875490,53.3194,75.55071259,151.10142517,0.03797526
1788,0.01780790,56.1549,75.75197601,151.50395203,0.03817057
1789,0.01892580,52.8379,75.96961975,151.93923950,0.03798828
1790,0.01794450,55.7274,75.77680969,151.55361938,0.03807292
1791,0.01811040,55.2169,75.31750488,150.63500977,0.03849609
1792,0.01825300,54.7855,75.06387329,150.12774658,0.03847656
1793,0.00961900,103.9609,74.83850098,149.67700195,0.03830078
1794,0.00778130,128.5132,74.83547211,149.67094421,0.03844401
1795,0.00801830,124.7147,74.71748352,149.43496704,0.03849935
1796,0.00760600,131.4752,74.83557892,149.67115784,0.03862956
1797,0.00780700,128.0902,74.61143494,149.22286987,0.03886719
1798,0.00818200,122.2195,74.61143494,149.22286987,0.03886719
1799,0.01061820,94.1779,74.43154907,148.86309814,0.03889323
1800,0.00845070,118.3334,74.58701324,149.17402649,0.03888997
1801,0.00948670,105.4107,74.47079468,148.94158936,0.03871745
1802,0.00737800,135.5381,74.43996429,148.87992859,0.03891927
1803,0.00783480,127.6357,74.77285004,149.54570007,0.03812500
1804,0.00741100,134.9346,74.70565033,149.41130066,0.03801758
1805,0.00742920,134.6040,75.02351379,150.04702759,0.03829102
1806,0.00776640,128.7598,74.98410034,149.96820068,0.03826172
1807,0.00751630,133.0442,74.96527863,149.93055725,0.03862630
1808,0.00721080,138.6809,74.83348846,149.66697693,0.03882161
1809,0.00723600,138.1979,74.73816681,149.47633362,0.03857422
1810,0.00716310,139.6044,74.73816681,149.47633362,0.03857422
1811,0.00739640,135.2009,74.63692474,149.27384949,0.03796549
1812,0.00737750,135.5473,74.55226898,149.10453796,0.03870443
1813,0.00927930,107.7667,74.28893280,148.57786560,0.03837565
1814,0.00808040,123.7562,74.13263702,148.26527405,0.03880208
1815,0.00738770,135.3601,73.96601105,147.93202209,0.03876628
1816,0.00948030,105.4819,74.20258331,148.40516663,0.03861328
1817,0.00761960,131.2405,74.06928253,148.13856506,0.03830729
1818,0.01036570,96.4720,74.18064880,148.36129761,0.03873372
1819,0.01087920,91.9185,73.99961853,147.99923706,0.03823242
1820,0.01584910,63.0951,73.99772644,147.99545288,0.03813477
1821,0.01148950,87.0360,74.18238831,148.36477661,0.03790365
1822,0.01065670,93.8377,74.18238831,148.36477661,0.03790365
1823,0.01352260,73.9503,74.05299377,148.10598755,0.03786784
1824,0.01216260,82.2193,74.08763123,148.17526245,0.03839518
1825,0.00891960,112.1126,74.24491119,148.48982239,0.03804362
1826,0.00883300,113.2118,74.52210999,149.04421997,0.03799479
1827,0.00849870,117.6651,74.55143738,149.10287476,0.03834635
1828,0.00864290,115.7019,74.34123993,148.68247986,0.03842448
1829,0.00761820,131.2646,74.34537506,148.69075012,0.03845378
1830,0.00773720,129.2457,74.41249847,148.82499695,0.03825846
1831,0.00987700,101.2453,74.20135498,148.40270996,0.03815755
1832,0.01193330,83.7991,74.02819824,148.05639648,0.03906576
1833,0.00941330,106.2327,73.88816833,147.77633667,0.03832031
1834,0.01082830,92.3506,73.88816833,147.77633667,0.03832031
1835,0.00869670,114.9861,73.68656921,147.37313843,0.03815104
1836,0.00888090,112.6012,73.70112610,147.40225220,0.03847005
1837,0.00817690,122.2957,73.58888245,147.17776489,0.03865560
1838,0.00970460,103.0439,73.73527527,147.47055054,0.03827799
1839,0.00964020,103.7323,73.50383759,147.00767517,0.03839518
1840,0.01053030,94.9641,72.87821960,145.75643921,0.03766927
1841,0.01111820,89.9426,72.22834778,144.45669556,0.03755208
1842,0.00959680,104.2014,71.72592163,143.45184326,0.03791667
1843,0.01053740,94.9001,70.48715210,140.97430420,0.03798828
1844,0.00890340,112.3166,69.38469696,138.76939392,0.03860677
1845,0.00945430,105.7720,69.38469696,138.76939392,0.03860677
1846,0.01151650,86.8319,69.20933533,138.41867065,0.03923177
1847,0.01222220,81.8183,69.38304138,138.76608276,0.03940104
1848,0.01046740,95.5347,68.87964630,137.75929260,0.03985026
1849,0.00966260,103.4918,68.96760559,137.93521118,0.03964193
1850,0.01187940,84.1793,68.67784882,137.35569763,0.04012695
1851,0.01058080,94.5108,68.99713135,137.99426270,0.03923828
1852,0.00982090,101.8237,68.75955200,137.51910400,0.03814128
1853,0.00987580,101.2576,68.93133545,137.86267090,0.03724284
1854,0.00953840,104.8394,69.46305847,138.92611694,0.03747070
1855,0.00959950,104.1721,70.69603729,141.39207458,0.03696289
1856,0.01012390,98.7762,71.89924622,143.79849243,0.03800781
1857,0.00920710,108.6118,71.89924622,143.79849243,0.03800781
1858,0.01010470,98.9638,71.69696808,143.39393616,0.03843750
1859,0.00976000,102.4590,70.72497559,141.44995117,0.03837891
1860,0.00991870,100.8197,69.21810913,138.43621826,0.03872396
1861,0.00950360,105.2233,68.29971313,136.59942627,0.03892253
1862,0.01001350,99.8652,68.11547852,136.23095703,0.03908854
1863,0.01109000,90.1713,67.83751678,135.67503357,0.03883138
1864,0.01065440,93.8579,68.32951355,136.65902710,0.03892253
1865,0.00971750,102.9071,68.34013367,136.68026733,0.03834961
1866,0.00956620,104.5347,68.52484894,137.04969788,0.03836263
1867,0.01024510,97.6076,68.76728058,137.53456116,0.03830078
1868,0.01043160,95.8626,69.05863953,138.11727905,0.03763672
1869,0.00991130,100.8949,69.05863953,138.11727905,0.03763672
1870,0.01074270,93.0865,69.37038422,138.74076843,0.03756836
1871,0.00944010,105.9311,69.52563477,139.05126953,0.03800456
1872,0.00983730,101.6539,69.79107666,139.58215332,0.03742839
1873,0.01091070,91.6531,69.52442169,139.04884338,0.03724609
1874,0.01031760,96.9218,69.79032135,139.58064270,0.03651042
1875,0.01061900,94.1708,68.97381592,137.94763184,0.03743815
1876,0.01099450,90.9546,68.20124817,136.40249634,0.03633464
1877,0.01047480,95.4672,68.11292267,136.22584534,0.03689453
1878,0.01043720,95.8111,67.87339783,135.74679565,0.03696289
1879,0.01153340,86.7047,68.10636902,136.21273804,0.03670573
1880,0.01088610,91.8603,68.77613831,137.55227661,0.03733724
1881,0.01179150,84.8069,68.77613831,137.55227661,0.03733724
1882,0.01263950,79.1171,68.98429108,137.96858215,0.03659831
1883,0.01294580,77.2451,68.90387726,137.80775452,0.03710286
1884,0.01252270,79.8550,67.66856384,135.33712769,0.03805990
1885,0.01189950,84.0371,65.25773621,130.51547241,0.03881836
1886,0.01031200,96.9744,65.83056641,131.66113281,0.03810547
1887,0.01067370,93.6882,66.27231598,132.54463196,0.03825195
1888,0.01041090,96.0532,66.27805328,132.55610657,0.03835938
1889,0.01079890,92.6020,66.45906067,132.91812134,0.03803385
1890,0.01059460,94.3877,66.78701782,133.57403564,0.03773763
1891,0.01168840,85.5549,67.06981659,134.13963318,0.03800456
1892,0.01050630,95.1810,67.97695160,135.95390320,0.03705729
1893,0.01060800,94.2685,67.97695160,135.95390320,0.03705729
1894,0.01003170,99.6840,68.39729309,136.79458618,0.03782878
1895,0.01058860,94.4412,69.10101318,138.20202637,0.03839844
1896,0.01438330,69.5251,69.69944000,139.39888000,0.03841797
1897,0.01138130,87.8634,70.55419159,141.10838318,0.03829102
1898,0.01196050,83.6085,70.91496277,141.82992554,0.03807943
1899,0.01094760,91.3442,70.72753906,141.45507812,0.03856445
1900,0.01107410,90.3008,70.67549133,141.35098267,0.03779297
1901,0.01077040,92.8471,70.70160675,141.40321350,0.03785482
1902,0.01237250,80.8244,70.78941345,141.57882690,0.03768880
1903,0.01065160,93.8826,70.91588593,141.83177185,0.03777995
1904,0.01072200,93.2662,71.28445435,142.56890869,0.03847005
1905,0.01088240,91.8915,71.28445435,142.56890869,0.03847005
1906,0.01199290,83.3827,71.64742279,143.29484558,0.03833008
1907,0.01058750,94.4510,71.64836121,143.29672241,0.03842773
1908,0.01104780,90.5158,71.35100555,142.70201111,0.03831055
1909,0.01182040,84.5995,71.27895355,142.55790710,0.03821615
1910,0.01083980,92.2526,70.93061066,141.86122131,0.03836914
1911,0.01297830,77.0517,71.36523438,142.73046875,0.03823242
1912,0.01252900,79.8148,71.91344452,143.82688904,0.03827799
1913,0.01096560,91.1943,72.02883148,144.05766296,0.03856771
1914,0.01187640,84.2006,71.91291809,143.82583618,0.03848958
1915,0.01124620,88.9189,71.80340576,143.60681152,0.03808594
1916,0.01184790,84.4031,71.61914062,143.23828125,0.03928385
1917,0.01087490,91.9549,71.61914062,143.23828125,0.03928385
